Caption,Category
Local butcher illegally killed a street dog. Action needed! #2474,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #2782,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #211,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #717,Adoption
Looking to adopt a 2-month-old vaccinated kitten #8793,Adoption
Urgent help needed for injured stray puppy #9596,Help
Looking to adopt a 2-month-old vaccinated kitten #7313,Adoption
Local butcher illegally killed a street dog. Action needed! #4122,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #685,Adoption
Looking to adopt a 2-month-old vaccinated kitten #5449,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #9127,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #2867,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #4607,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #1755,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #3979,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #4385,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #1691,Vaccination
Local butcher illegally killed a street dog. Action needed! #1486,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #9167,Vaccination
Local butcher illegally killed a street dog. Action needed! #4350,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #2001,Adoption
Looking to adopt a 2-month-old vaccinated kitten #1185,Adoption
Local butcher illegally killed a street dog. Action needed! #4794,Illegal Activities
Urgent help needed for injured stray puppy #4696,Help
Looking to adopt a 2-month-old vaccinated kitten #1033,Adoption
Urgent help needed for injured stray puppy #4824,Help
Free rabies vaccination for street dogs in Pokhara this weekend #9867,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #3379,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #3705,Adoption
Urgent help needed for injured stray puppy #5384,Help
Looking to adopt a 2-month-old vaccinated kitten #601,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3401,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2721,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #847,Vaccination
Urgent help needed for injured stray puppy #1908,Help
Urgent help needed for injured stray puppy #9660,Help
Free rabies vaccination for street dogs in Pokhara this weekend #2903,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #1477,Adoption
Urgent help needed for injured stray puppy #1308,Help
Free rabies vaccination for street dogs in Pokhara this weekend #3767,Vaccination
Urgent help needed for injured stray puppy #5064,Help
Urgent help needed for injured stray puppy #2512,Help
Free rabies vaccination for street dogs in Pokhara this weekend #8591,Vaccination
Urgent help needed for injured stray puppy #7356,Help
Local butcher illegally killed a street dog. Action needed! #4890,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #3839,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #9187,Vaccination
Local butcher illegally killed a street dog. Action needed! #8950,Illegal Activities
Urgent help needed for injured stray puppy #7908,Help
Looking to adopt a 2-month-old vaccinated kitten #5493,Adoption
Urgent help needed for injured stray puppy #9176,Help
Looking to adopt a 2-month-old vaccinated kitten #6093,Adoption
Local butcher illegally killed a street dog. Action needed! #8606,Illegal Activities
Urgent help needed for injured stray puppy #1956,Help
Free rabies vaccination for street dogs in Pokhara this weekend #1867,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #343,Vaccination
Local butcher illegally killed a street dog. Action needed! #1950,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #9611,Vaccination
Urgent help needed for injured stray puppy #2096,Help
Looking to adopt a 2-month-old vaccinated kitten #5193,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #9643,Vaccination
Urgent help needed for injured stray puppy #2828,Help
Looking to adopt a 2-month-old vaccinated kitten #9045,Adoption
Local butcher illegally killed a street dog. Action needed! #7058,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #197,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #8199,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #9557,Adoption
Looking to adopt a 2-month-old vaccinated kitten #1849,Adoption
Looking to adopt a 2-month-old vaccinated kitten #293,Adoption
Looking to adopt a cute Pug? Meet Bella at Kathmandu.,Adoption
Urgent help needed for injured stray puppy #7932,Help
Local butcher illegally killed a street dog. Action needed! #4562,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #1515,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #7845,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #4823,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #6923,Vaccination
Urgent help needed for injured stray puppy #9604,Help
Free rabies vaccination for street dogs in Pokhara this weekend #6363,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #4609,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #8135,Vaccination
Urgent help needed for injured stray puppy #8156,Help
Local butcher illegally killed a street dog. Action needed! #70,Illegal Activities
Urgent help needed for injured stray puppy #860,Help
Urgent help needed for injured stray puppy #8400,Help
Looking to adopt a 2-month-old vaccinated kitten #9621,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #5887,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #5233,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #3411,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #8971,Vaccination
Local butcher illegally killed a street dog. Action needed! #5206,Illegal Activities
Urgent help needed for injured stray puppy #3200,Help
Free rabies vaccination for street dogs in Pokhara this weekend #6211,Vaccination
Urgent help needed for injured stray puppy #2820,Help
Local butcher illegally killed a street dog. Action needed! #2718,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #9991,Vaccination
Urgent help needed for injured stray puppy #5372,Help
Urgent help needed for injured stray puppy #2180,Help
Urgent help needed for injured stray puppy #1992,Help
Urgent help needed for injured stray puppy #1684,Help
Free rabies vaccination for street dogs in Pokhara this weekend #5927,Vaccination
Local butcher illegally killed a street dog. Action needed! #5246,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #6209,Adoption
Urgent help needed for injured stray puppy #9008,Help
Free rabies vaccination for street dogs in Pokhara this weekend #5275,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #4087,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #1989,Adoption
Looking to adopt a 2-month-old vaccinated kitten #8193,Adoption
Urgent help needed for injured stray puppy #3752,Help
Urgent help needed for injured stray puppy #5920,Help
Free rabies vaccination for street dogs in Pokhara this weekend #4027,Vaccination
Local butcher illegally killed a street dog. Action needed! #3386,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #5998,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #2641,Adoption
Looking to adopt a 2-month-old vaccinated kitten #5649,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2237,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #8691,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #3341,Adoption
Looking to adopt a 2-month-old vaccinated kitten #3333,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #4743,Vaccination
Looking to adopt a 2-month-old vaccinated kitten #6237,Adoption
Looking to adopt a 2-month-old vaccinated kitten #5373,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2145,Adoption
Looking to adopt a 2-month-old vaccinated kitten #5369,Adoption
Urgent help needed for injured stray puppy #576,Help
Looking to adopt a 2-month-old vaccinated kitten #5061,Adoption
Urgent help needed for injured stray puppy #3364,Help
Urgent help needed for injured stray puppy #5592,Help
Urgent help needed for injured stray puppy #7972,Help
Looking to adopt a cute Persian? Meet Max at Biratnagar.,Adoption
Local butcher illegally killed a street dog. Action needed! #7622,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #350,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #7881,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2737,Adoption
Looking to adopt a 2-month-old vaccinated kitten #5717,Adoption
Looking to adopt a 2-month-old vaccinated kitten #2449,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #5271,Vaccination
Local butcher illegally killed a street dog. Action needed! #8514,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #207,Vaccination
Urgent help needed for injured stray puppy #1948,Help
Local butcher illegally killed a street dog. Action needed! #9810,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #5743,Vaccination
Urgent help needed for injured stray puppy #1528,Help
Free rabies vaccination for street dogs in Pokhara this weekend #9559,Vaccination
Local butcher illegally killed a street dog. Action needed! #5038,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #1390,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #8619,Vaccination
Free rabies vaccination for street dogs in Pokhara this weekend #2935,Vaccination
Local butcher illegally killed a street dog. Action needed! #2866,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #886,Illegal Activities
Local butcher illegally killed a street dog. Action needed! #1590,Illegal Activities
Looking to adopt a 2-month-old vaccinated kitten #9225,Adoption
Free rabies vaccination for street dogs in Pokhara this weekend #503,Vaccination
Local butcher illegally killed a street dog. Action needed! #2306,Illegal Activities
Free rabies vaccination for street dogs in Pokhara this weekend #7079,Vaccination
Local butcher illegally killed a street dog. Action needed! #5906,Illegal Activities
